id,anchor,ROUGE-L,BLEU,Token-F1,BERTScore
88,What role did clint walker play in the movie The Ten Commandments,0.3230240549828179,0.03539345414156086,0.26804123711340205,0.8772873878479004
89,"where is the person who played ""joey stivic"" in all in the family",0.9957446808510638,0.9742503685019283,0.9883720930232558,0.9866703748703003
90,What culture is it that children do not look adults in the eyes?,0.3498349834983498,0.2717908971751074,0.3648960739030023,0.857297420501709
91,when does into the wild 30 seconds to mars concert dvd come out?,0.7989130434782609,0.760716939055896,0.8189655172413793,0.9665411114692688
92,what printmaking process doesn't require the text to be reversed,0.3839285714285714,0.0837044430797672,0.2931596091205212,0.9039261341094971
93,where in gospel of mark does the disciples question Christ deity,0.8808864265927978,0.7934719816753284,0.8733624454148472,0.9571180939674377
94,what is the highest mountain in america and where is is located?,0.6742424242424243,0.3147916914656677,0.7586206896551724,0.9324511885643005
95,what is the name for the oldest island in the hawaiian hot spots,0.8825214899713467,0.7343154577831728,0.9128630705394191,0.9709510803222656
96,when was sechs Kleine Klavierstucke by arnold schoenberg written,1.0,0.9517156262481966,0.9921875,0.997714102268219
97,how much money did charlie chaplin make in any year in the 1920,0.9948186528497409,0.9764754135344504,0.9864253393665159,0.9814920425415039
98,how many native Americans did the United States kill or deport?,0.5326278659611994,0.39580282505619174,0.5208333333333334,0.8823011517524719
99,What did the Supreme Court determine in Dred Scott v. Sandford?,0.24342105263157893,0.02729579994842264,0.2641509433962264,0.8737812042236328
100,how many millions of years have great white sharks been around?,0.9476923076923077,0.8806745845090899,0.9339622641509434,0.9801504611968994
101,How is constitutionalism used in the American Government today?,0.7261146496815287,0.48322976035388143,0.7272727272727273,0.9313450455665588
102,where did lyndon b johnson tour to announce his war on poverty?,0.9938650306748467,0.9642744430159493,0.9807692307692307,0.9927263259887695
103,What is the first program to run during a system boot sequence?,0.40155945419103317,0.07178762175159473,0.2962962962962963,0.8814420700073242
104,who is elizabeth from general hospital who are the boys fathers,0.9942196531791908,0.9724410522020074,0.9906542056074766,0.9970538020133972
105,what were the major obstacles facing the Industrial Revolution/,0.5164835164835165,0.16722379396280293,0.39543726235741444,0.9436454176902771
106,who was the last roman emperor and how old was he when he ruled,0.5686274509803922,0.30586676637718624,0.5079365079365079,0.9216437339782715
107,when was the ancient greek republic was formed and on what date,0.9974160206718347,0.9725078820844333,0.9851851851851852,0.9869835376739502
108,how much more time does chemo give to people with renal cancer,0.9086021505376344,0.8156610985881118,0.9090909090909091,0.9529808759689331
109,when did abraham lincoln write the emancipation proclamation??,0.9633507853403142,0.9146709500819893,0.9421487603305785,0.9744217395782471
110,what spanish speaking countries have the most world cup titles,0.6106870229007634,0.35026028715222485,0.5267489711934157,0.9266923069953918
111,what percent of kids 15 and under make up the human population,0.7175925925925927,0.5204924154773612,0.6579804560260586,0.9473431706428528
112,what is the name of an investigation with controlled variables,0.9739952718676123,0.9495933782683439,0.9655172413793104,0.9836617112159729
113,what is the difference between multistage and cluster sampling,0.40091116173120733,0.13004966344559196,0.3274021352313167,0.8862370848655701
114,What were the major economic activities of the early Canadians,0.8793103448275861,0.7810228735286516,0.8868501529051988,0.9575899243354797
115,what is the main source of power in today's america factories?,0.6742424242424243,0.3147916914656677,0.7586206896551724,0.9324511885643005
116,"what is the meaning behind  the song Moody's, Im In the Mood ?",0.37527593818984545,0.24986846408799152,0.34210526315789475,0.8601899743080139
117,What was distinguished about the Stamp Act from previous taxes,0.3738317757009346,0.06900163649150295,0.31666666666666665,0.8683373332023621
118,how are business ethics different in Africa and United States,0.7379912663755458,0.6395951424080174,0.6890243902439024,0.9130526781082153
119,How many consecutive starts did Brett Favre have this season?,0.9754768392370572,0.9459778909376666,0.9772727272727273,0.9867007732391357
120,How many miles of interstates are there in the united states?,0.4897025171624714,0.20586388478822912,0.3959731543624161,0.8792659640312195
121,how did streets in lower 9th ward new orleans get their names,0.7669616519174042,0.5421366491513706,0.7802690582959642,0.9417778849601746
122,what day does election results for a new governor start in NJ,1.0,0.9705598026604301,0.9883268482490273,0.9849445223808289
123,how does Delaware support its claim to being the first state?,0.9754768392370572,0.9459778909376666,0.9772727272727273,0.9867007732391357
124,what percent of illegal immigrants are from mexico and europe,0.3504043126684636,0.01632381015194459,0.23255813953488372,0.8926758766174316
125,what model years did the ford focus zx3 have the zetec engine,0.9701492537313434,0.9498113064612277,0.9618320610687023,0.9737764000892639
126,What are 2 United States Senators that are from Pennsylvania?,0.24000000000000002,0.16885554222749247,0.30726256983240224,0.8438456654548645
127,"What is the birth rate, death rate, life expectancy in Turkey",0.30837004405286345,0.3247081221861904,0.37748344370860926,0.8628314137458801
128,who was the first person to climb the mount of the holy cross,0.9969040247678018,0.9630472356004736,0.9861751152073732,0.9650652408599854
129,What is the value of understanding cross-cultural psychology?,0.37096774193548393,0.22262908488574867,0.3468208092485549,0.8607888221740723
130,what is the difference between diabetic and adiabatic process,0.9751693002257336,0.9446352885054092,0.9618320610687023,0.983543872833252
131,how do I determine size needed for german world war 2 helmet,0.11940298507462686,0.004071579748359061,0.10471204188481675,0.8253963589668274
132,what do do the colors on the flag of palma de mallorca mean?,0.6279683377308707,0.34744847811526275,0.6097560975609756,0.940112292766571
133,what types of muscles are those of the swallowing mechanism?,0.6858974358974359,0.4158798371136553,0.6206896551724138,0.922377347946167
134,who died on the florida gators college baseball team in 2010,1.0,0.9489845266187412,0.9915254237288136,0.9952920079231262
135,what is the united nations and what is its role in the world,0.9061784897025172,0.8171571516313689,0.8817891373801917,0.9561676979064941
136,what was the name of the magazine all teenager read in 2000s,1.0,0.944800103715957,0.9795918367346939,0.9866182804107666
137,what is commercial health insurance - Blue Cross Blue Shield,0.5548387096774193,0.17378007441551094,0.4,0.8914256691932678
138,how old was anna nicole smith when she meet her old husband,1.0,1.0,1.0,0.9957570433616638
139,HOW MANY BROTHELS WERE THERE IN THE UNITED STATES IN 1840'S,1.0,0.9733292705202031,0.9866666666666667,0.9917888045310974
140,what jobs did hans christian anderson have besides writing?,0.9945945945945946,0.9751472861649642,0.9785407725321889,0.9817638993263245
141,what goods are imported in the Democratic Republic of Congo,0.6109510086455332,0.3454637483420758,0.5779467680608364,0.9376463294029236
142,where in the bible that palestine have no land in jerusalem,0.5104895104895105,0.16148986805734059,0.5980392156862745,0.9167671799659729
143,"who played guitar on the kiss album, creatures of the night",0.9004739336492891,0.8254080607942316,0.8904109589041096,0.9556296467781067
144,what kind of potential is created after a neuron is excited,0.9368421052631579,0.8554998472830311,0.9400921658986175,0.9794031381607056
145,what powers are specific to a particular house of Congress?,0.11313868613138685,0.0692770111758583,0.1902439024390244,0.8356971740722656
146,who is the current Chief Justice of the U.S. supreme court?,0.6445012787723785,0.37899247296472566,0.5060240963855421,0.9304095506668091
147,what is the difference in meaning of fraud and illegal acts,0.5577342047930283,0.3230663341038446,0.471976401179941,0.9186074137687683
148,what were hamilton's goals for establishing a national bank,0.9975429975429976,0.9776202920315379,0.9915254237288136,0.9885931611061096
149,What did the augurs use to interpret the will of the gods?,0.40399002493765584,0.12308549387828187,0.2737642585551331,0.9014825224876404
150,how many miles is harvard university from yale university?,0.4015444015444016,0.1428646672751038,0.5968586387434555,0.9081135392189026
151,what films has hugh grant and richard curtis done together,1.0,0.9951098779230348,1.0,0.9965157508850098
152,how did the arrival of the horse affect the pawnee indians,0.9241379310344828,0.8655063512406167,0.92,0.9690401554107666
153,what happened to lynne on real housewives of orange county,1.0,1.0,1.0,0.9965298175811768
154,what does a laboratory in a gynecologist office consist of,0.26180257510729615,0.23544012869465542,0.30656934306569344,0.8555894494056702
155,what episode do they play the second opening in Death note,1.0,0.9939574273182392,0.9940828402366864,0.9852662682533264
156,what day is the federal holiday for Martin Luther King Jr.,0.9870801033591732,0.9788910778608688,0.9925925925925926,0.9954615235328674
157,what does it mean to take communion in the catholic church,0.951048951048951,0.9092946038149423,0.9597069597069597,0.9743196368217468
158,how many public universities are in the state of Louisiana,0.6864406779661018,0.589636926830543,0.7081967213114754,0.922876238822937
159,what part of the government is the federal court judge in?,0.2184300341296928,0.03989733037198855,0.25,0.871140718460083
160,what are the effects of low progesterone levels in a woman,0.935560859188544,0.8769805796632889,0.9323843416370107,0.9665525555610657
161,"What percentile is my income of 140,000 of the population?",0.323943661971831,0.10953884198831748,0.2635135135135135,0.868372917175293
162,what is max gross weight for 2004 international semi truck,0.9925925925925926,0.9168681039488631,0.9856459330143541,0.9797948598861694
163,what was the Name the first electronic handheld calculator,0.7012987012987013,0.36578227822235504,0.6285714285714286,0.9320641160011292
164,what is the lowest temperature ever recorded in antarctica,0.5140845070422535,0.3250354857499443,0.6368159203980099,0.8980018496513367
165,where is university of nelson mandela metropolitan located,0.6,0.37265970694401374,0.5503355704697986,0.9193177819252014
166,what was the ratings of the final episode La Reina Del Sur,1.0,0.9853973068598794,0.9910714285714286,0.9950569272041321
167,When was John F. Kennedy born and when was he assassinated,1.0,0.9949365461803373,0.9931972789115646,0.9946452975273132
168,what was the first police department in the United states?,0.9976689976689977,0.9952036986828501,0.9966329966329966,0.9925995469093323
169,what is the difference between inside glazed outside glaze,1.0,0.9907190065561047,0.9959514170040485,0.9916183352470398
170,What is the purpose of North American Free Trade Agreement,0.9971014492753623,0.9040575810973813,0.9865470852017937,0.9820088148117065
171,where are the web templates for visual studio 2010 express,0.5110410094637224,0.1968659292856458,0.47808764940239046,0.9019348621368408
172,What did the hollywood blacklist have to do with McCarthy,1.0,0.9951098779230348,1.0,0.9999696612358093
173,how many people visit crater lake national park each year,0.6131805157593122,0.40019303561123976,0.6835443037974683,0.9273435473442078
174,what countries allow gays to openly serve in the military,0.9190371991247264,0.8438389713216576,0.9056603773584906,0.9589495658874512
175,what factors stand out in the war against terror articles,0.42562929061784893,0.28600322619512286,0.39628482972136225,0.8903639316558838
176,what movie won the academy award for best picture in 2000,0.6610644257703081,0.45942279699158023,0.639269406392694,0.9417296648025513
177,what are the goals of the organization of American states,0.9893048128342246,0.9776545716520174,0.9868995633187773,0.9908028841018677
178,what are the three dominant political parties in America?,0.721311475409836,0.4652407789396442,0.7414634146341463,0.9370150566101074
179,who is the actor who played the gay old guy in family guy,0.23076923076923075,0.002605885226921448,0.19875776397515527,0.8343631029129028
180,how are the archegonia of the fern and pine cone similar,0.9974160206718347,0.9713763368304952,0.9849624060150376,0.9828932881355286
181,how many states are involved in the mega million drawing,0.16556291390728475,0.0100710432392596,0.1791044776119403,0.8407211303710938
182,how many spots on the blackhawks roster were turned over,0.9720279720279721,0.9192200324832811,0.9885057471264368,0.97200608253479
183,where can i find shantytowns during the great depression,0.9973753280839895,0.8721299470887103,0.920863309352518,0.9771731495857239
184,what percent of providers have electronic health records,0.9953703703703703,0.9905213983193211,0.9929078014184397,0.9853676557540894
185,what wavelengths are the most harmful on the em spectrum,0.9898989898989898,0.9584645918119837,0.9826086956521739,0.9884761571884155
186,who jumped the fence at gettysburg during the civil war?,1.0,1.0,1.0,0.9934370517730713
187,what are the guidelines of form a black motorcycles club,0.9974937343358395,0.9898478033787339,0.9914529914529915,0.9898903369903564
188,what kind of transportation was there in the middle ages,0.5012919896640826,0.2041085361362677,0.4249084249084249,0.9215273857116699
189,what was the first oil company to operate at prudhoe bay,0.947945205479452,0.9320703572848271,0.9523809523809523,0.971175491809845
190,who was charged with murder after the massacre at My lai,0.3356164383561644,0.03647078290333234,0.2621359223300971,0.8761457204818726
191,what is the book of verses james frey reads in his book?,0.07758620689655173,0.00046246917381187165,0.08695652173913043,0.807673454284668
192,what is the population of snohomish washington? per year,1.0,0.9950858463865473,0.9963369963369964,0.9953395128250122
193,What is the name of the late Major League  old professor,1.0,1.0,1.0,0.9999693632125854
194,what was dante alighieri contribution in the renaissance,0.8857938718662953,0.7521214180646139,0.8796680497925311,0.9705718159675598
195,what is feedback mechanism in plants during respiration,0.9560117302052786,0.8925402927713145,0.9486166007905138,0.9764451384544373
196,what happened to kuomintang after the chinese civil war,0.7173396674584323,0.5741901502521468,0.6964856230031949,0.9577627182006836
197,what does the goddess athena tell odysseus he is to do?,0.28389830508474573,0.05172047771434411,0.20833333333333334,0.8557117581367493
198,how many countries have english as an official language,0.9117647058823529,0.8356086949236305,0.9153846153846154,0.962338924407959
199,when does the seas second season on hardcore pawn start,0.9921671018276764,0.9706115610786561,0.9856459330143541,0.9827538132667542
200,what part of the government governs the US post office?,0.2882882882882883,0.04499109656606533,0.2661596958174905,0.8775607943534851
201,what time will kate/will wedding start in united states,0.9567567567567568,0.8828698933311445,0.9451476793248945,0.9690225720405579
202,What is and where is hydraulic fluid found and used for,0.9826989619377162,0.9376394914168695,0.9655172413793104,0.9811668395996094
203,"What is the legal definition of ""natural born citizen""?",0.27137546468401486,0.05303558146322489,0.22105263157894736,0.8514308333396912
204,what is the narration of the story ethan frome told in?,0.22274881516587677,0.04080962693960481,0.1891891891891892,0.865930438041687
205,what is the tallest building in the western hemisphere?,0.25000000000000006,0.04808081631211233,0.2,0.8595037460327148
206,Where is the greatest concentration of KFC in the world,1.0,1.0,1.0,0.9967847466468811
207,What is the full name of the first lady and the vp wife,0.9797101449275362,0.8256061389858061,0.8768472906403941,0.9570251107215881
208,what is the address of mother's park & ride in wayne nj,0.16666666666666669,0.028404188611515446,0.14893617021276595,0.8430941104888916
209,"what did daniel interpret to nabucodonosor chapter 2,3",0.13432835820895522,0.007009372544345203,0.09574468085106383,0.7972207069396973
210,What does the idea of effective nuclear charge tell us,0.577889447236181,0.16557385814302714,0.45692883895131087,0.9178722500801086
211,"how do we calculate the cost of ordering inventory,pp?",0.962800875273523,0.9328841660968387,0.951310861423221,0.979364275932312
212,How much energy can be passed along each trophic level,0.5794392523364486,0.21944078751191198,0.6296296296296297,0.8739708662033081
213,what happens when the baroreceptor reflex is activated,0.9841269841269842,0.9246277770804934,0.9710144927536232,0.9819661974906921
214,what are the factors of production for digital cameras,0.32947976878612717,0.11108118270325965,0.3629032258064516,0.876442551612854
215,"where does the expression ""knocking on wood"" come from",0.7008196721311476,0.5093509256862334,0.6392405063291139,0.9162951707839966
216,who did richard nixon refer to as the  silent majority,0.8011204481792717,0.6891880036284772,0.8178137651821862,0.9395707845687866
217,what role do ombudsman play in the swedish government?,0.5116279069767442,0.1945678381044478,0.4605678233438486,0.9150152802467346
218,what species does johnson grass in oklahoma belong to?,0.34527687296416937,0.1290015508209081,0.39,0.8662926554679871
219,what are the health effects  of drinking bottled water,0.2754820936639118,0.06366133732038752,0.24028268551236748,0.882972240447998
220,"what time did the dallas september 8, 2010 tornado hit",0.415954415954416,0.08380009210686847,0.38202247191011235,0.9244881868362427
221,where did the film the family that preys take place at,0.7361963190184049,0.5800185097133889,0.7745098039215687,0.9509261846542358
222,when was james madison in the house of representatives,0.772,0.626008342611466,0.7787114845938375,0.9320992827415466
223,who was the president when benjamin franklin was alive,0.11111111111111112,0.0006569183702821409,0.17333333333333334,0.7985396385192871
224,where is the princess from in The Princess and the Pea,0.6338028169014084,0.38240913572401886,0.6448598130841121,0.9038217067718506
225,how does rainfall in new york affect the environment?,1.0,1.0,1.0,0.9978842735290527
226,"what did paul snider, dorothy stratten's husband look",0.07200000000000001,0.0005035006503198342,0.06593406593406594,0.8058221936225891
227,how many quarterbacks played for the redskins in 1980,0.9905213270142179,0.9786799717649329,0.9849624060150376,0.9885103106498718
228,what are schedule 1 drugs according to iowa state law,0.979381443298969,0.9495059602459388,0.9852941176470589,0.9915295839309692
229,who played the commandant in the police academy movie,0.9829683698296837,0.961584528040182,0.9864864864864865,0.9911933541297913
230,what is brees daughter's name in desperate housewives,0.9340974212034384,0.7174179163469631,0.9433962264150944,0.937671422958374
