id,anchor,ROUGE-L,BLEU,Token-F1,BERTScore
41,WHAT DID MARLON BRANDO DO WITH THE BUTTER IN THE MOVIE LAST TANGO IN PARIS,0.31932773109243695,0.35927250818751016,0.4979253112033195,0.8819488883018494
42,What are the fundamentals of Bretton Woods system for fixed exchange rates,0.9550561797752809,0.9159119502106035,0.980544747081712,0.9791949987411499
43,What is the complete ground state electron configuration for the iron atom,0.964169381107492,0.8887936539072097,0.9279279279279279,0.9138136506080627
44,"What is the HSMR percentage for the UAB Medical Center in Birmingham, ALA?",0.2456140350877193,0.03510245413196758,0.2767857142857143,0.8505333662033081
45,What are the two initials of the first US president to resign from office,0.9521410579345089,0.8971871832789885,0.9509433962264151,0.9847027063369751
46,what is the name of the family guy episode where lois's sister has a baby,0.8181818181818181,0.7050561706875282,0.8484848484848485,0.9454182982444763
47,How Do You Find the mean of the squares of the first 10 counting numbers,1.0,1.0,1.0,0.9978842735290527
48,"what does it mean when isaiah of the bible in chapter 55:verses 8,9 mean",0.9970845481049563,0.967290557238889,0.984251968503937,0.9912616610527039
49,what board game are they playing in the 17th episode of big bang theory?,1.0,1.0,1.0,0.997933030128479
50,what is the difference between magic eye 3d illusions and 3d technology?,0.7013698630136987,0.38845103089491434,0.6721991701244814,0.9429528713226318
51,what kind of legal remedy is it to ask someone to fulfill there promise,0.985,0.9591894571091382,0.9772727272727273,0.9779521226882935
52,who played derwin davis on the first 2 episodes of the tv show the game,0.918429003021148,0.8567724176740245,0.9196428571428571,0.9684901237487793
53,what year did the beatles came out with the song i wanna hold your hand,0.5227272727272727,0.19215401307303945,0.5977011494252874,0.9225865006446838
54,who wrote the famous novel Great books of  the western world volume 27?,1.0,1.0,1.0,0.992040753364563
55,"What year does the short story ""There Will Come Soft Rains"" take place?",0.9674418604651163,0.9307140187907598,0.9692307692307692,0.9749196767807007
56,what was the main contribution of john maynard keynes made to economics,0.9556135770234988,0.9278872857456204,0.9448818897637795,0.9725608825683594
57,how old was britney spears when she recorded hit me baby one more time,1.0,1.0,1.0,0.993923544883728
58,what christmas tree did white house have in 2011 AND where was it from,0.9952830188679246,0.9733196476681638,0.9828178694158075,0.9913032650947571
59,how will a uk collection company collect money when you are in the usa,1.0,0.9949107762968398,0.9923076923076923,0.9958630800247192
60,when did the UK Labour Government replace the Conservative Government?,0.8997772828507795,0.8101876351514543,0.9148936170212766,0.9578995108604431
61,when did zacharias janssen make a discovery related to the cell theory,0.9258426966292135,0.8666633461483078,0.9357142857142857,0.9579230546951294
62,What political conflicts marked the presidency of William Howard Taft?,0.6563307493540051,0.805695600666439,0.928,0.9478619694709778
63,who was the first to argue that the sun was the center of the universe,0.9872773536895675,0.9561070402487357,0.9960159362549801,0.9902800917625427
64,what ever happened to the survivors of the 1989 california earthquake,0.6831683168316832,0.5143623271308984,0.6864406779661016,0.9299986958503723
65,Who holds records for most weeks spent at number one as female artist,1.0,1.0,1.0,0.9971770644187927
66,what other territories did the english sharing the island of st kitts,1.0,0.9892179350238067,0.9838709677419355,0.9903439283370972
67,what is the age you have to be to have the right to freedom of speech,0.9903846153846153,0.9702495770217698,0.9855072463768116,0.9858047366142273
68,what was the distance of evacuation from the russian nuclear meltdown,0.9964664310954063,0.961843995395722,0.9849246231155779,0.9888296723365784
69,what country in the middle east did france take control of after ww1,0.9685230024213075,0.9367377235591523,0.967741935483871,0.983100950717926
70,how did elvis presley contribute to the popularity of rock and roll?,0.9973190348525469,0.955763317348662,0.975609756097561,0.9931633472442627
71,what the multiple endings of john say about its possible authorship;,1.0,1.0,1.0,0.9999872446060181
72,"what types of trees, flowers, or plants are commonly found in canada",0.9955555555555555,0.9733349348192527,0.9894736842105263,0.9860438704490662
73,who are the current minority leaders in the house of representatives,0.9612756264236902,0.9220066315002952,0.9583333333333334,0.972562313079834
74,who was the republican candidate for president in the 1969 elections,0.9727891156462585,0.9907066679250477,1.0,0.9965962767601013
75,what happens  to the light independent reactions of photosynthesis?,0.38251366120218583,0.14199105026127323,0.41025641025641024,0.8794285655021667
76,how did the african slave trade affect africans in terms of economy,0.9454545454545454,0.8966371771539168,0.9590163934426229,0.9800342917442322
77,when tonight show first started in 1962 everyone did this on camera,0.6119402985074627,0.30925000341965975,0.6093189964157706,0.9376067519187927
78,What was the original name of the holiday known today as Halloween?,0.8595505617977527,0.7543769946075048,0.8803418803418803,0.9460596442222595
79,how school librarians support students with disabilities in europe,0.9427312775330398,0.8938403526512284,0.9496402877697842,0.9717214703559875
80,how many bones are in the skeletal system is composed of 306 bones,0.9649595687331537,0.8864761312025645,0.9641434262948207,0.9742040038108826
81,who accompanied King louis the VII of France on the second crusade,0.8877551020408163,0.8006963482120693,0.9049429657794676,0.9653446674346924
82,what year did george bush name hank paulson secretary of treasury?,0.9757281553398058,0.9440962266637687,0.9605734767025089,0.9780177474021912
83,What is the function of an epithelial free surface that is smooth?,0.4046511627906976,0.1803110818576036,0.47619047619047616,0.8859178423881531
84,what is the average time it takes to go through aa 12 step program,0.7344913151364766,0.42279653966203545,0.6870229007633588,0.9480502009391785
85,what professional baseball pitchers were on the Schaumburg Flyers,0.8389261744966443,0.6724514275370008,0.8326180257510729,0.9429618716239929
86,where did the money for the new scoreboard in milwaukee come from,0.9264305177111716,0.8179451550569277,0.925764192139738,0.9554246664047241
87,"WHAT MOVIE HAD MICKEY GILLEY'S SONG ""I WAS BORN A DREAMER"" IN IT?",0.7906976744186047,0.6247176040848823,0.8273615635179153,0.9475746154785156
88,What role did clint walker play in the movie The Ten Commandments,0.9400479616306954,0.89021147747109,0.9416342412451362,0.9659652709960938
89,"where is the person who played ""joey stivic"" in all in the family",0.9957446808510638,0.9742503685019283,0.9883720930232558,0.9866703748703003
90,What culture is it that children do not look adults in the eyes?,0.9592760180995475,0.9120435188224065,0.9659863945578231,0.9816117882728577
91,when does into the wild 30 seconds to mars concert dvd come out?,0.6733668341708543,0.6306156541129209,0.7636363636363637,0.930511474609375
92,what printmaking process doesn't require the text to be reversed,0.6885245901639343,0.44081425679450725,0.6589147286821705,0.9486602544784546
93,where in gospel of mark does the disciples question Christ deity,0.8882681564245811,0.7910125759428961,0.8898678414096917,0.9596710801124573
94,what is the highest mountain in america and where is is located?,0.9913544668587896,0.9756109800648458,1.0,0.9757711887359619
95,what is the name for the oldest island in the hawaiian hot spots,0.8825214899713467,0.7343154577831728,0.9128630705394191,0.9709510803222656
96,when was sechs Kleine Klavierstucke by arnold schoenberg written,1.0,1.0,1.0,0.9998108148574829
97,how much money did charlie chaplin make in any year in the 1920,0.9948186528497409,0.9764754135344504,0.9864253393665159,0.9814920425415039
98,how many native Americans did the United States kill or deport?,0.9704433497536945,0.9207797992786351,0.9725490196078431,0.9807837009429932
99,What did the Supreme Court determine in Dred Scott v. Sandford?,0.9350649350649352,0.848479717107658,0.9288702928870293,0.9730324149131775
100,how many millions of years have great white sharks been around?,0.9506172839506173,0.8901961595448071,0.9339622641509434,0.9807810187339783
101,How is constitutionalism used in the American Government today?,0.9855072463768115,0.9041365009134954,0.9813084112149533,0.9793094396591187
102,where did lyndon b johnson tour to announce his war on poverty?,1.0,0.9782914506373783,0.9903846153846154,0.9993959069252014
103,What is the first program to run during a system boot sequence?,0.7799043062200957,0.5119511015426804,0.7703703703703704,0.9518415927886963
104,who is elizabeth from general hospital who are the boys fathers,1.0,0.9846375189435109,0.9953488372093023,0.9992181658744812
105,what were the major obstacles facing the Industrial Revolution/,0.9786096256684492,0.9514806722712381,0.9765625,0.9864575266838074
106,who was the last roman emperor and how old was he when he ruled,0.6561514195583595,0.42742342853417764,0.7076923076923077,0.9378980994224548
107,when was the ancient greek republic was formed and on what date,0.9948186528497409,0.9712265828119334,0.9850746268656716,0.9840037822723389
108,how much more time does chemo give to people with renal cancer,0.9260273972602739,0.8401266895244741,0.9261083743842364,0.9610955715179443
109,when did abraham lincoln write the emancipation proclamation??,0.9685863874345549,0.9276460690372178,0.9504132231404959,0.976319432258606
110,what spanish speaking countries have the most world cup titles,0.961038961038961,0.851852046216917,0.9439252336448598,0.9698131084442139
111,what percent of kids 15 and under make up the human population,0.9103773584905661,0.8734344953779554,0.8982456140350877,0.9656727910041809
112,what is the name of an investigation with controlled variables,0.9098901098901098,0.8273995281282788,0.9169675090252708,0.9603531956672668
113,what is the difference between multistage and cluster sampling,0.91725768321513,0.8853351157098633,0.9338842975206612,0.9736419916152954
114,What were the major economic activities of the early Canadians,0.9336384439359268,0.8735741196822644,0.9573770491803278,0.9737030863761902
115,what is the main source of power in today's america factories?,0.6742424242424243,0.3147916914656677,0.7586206896551724,0.9324511885643005
116,"what is the meaning behind  the song Moody's, Im In the Mood ?",0.9224137931034482,0.8710567237431066,0.9295774647887324,0.9555364847183228
117,What was distinguished about the Stamp Act from previous taxes,0.9828850855745721,0.954358696441787,0.9893992932862191,0.9855173826217651
118,how are business ethics different in Africa and United States,0.09732360097323602,0.031969236757534124,0.13815789473684212,0.8171882033348083
119,How many consecutive starts did Brett Favre have this season?,0.9809264305177112,0.9601193547165259,0.9848484848484849,0.9874950051307678
120,How many miles of interstates are there in the united states?,0.75,0.5432202559002168,0.7109004739336493,0.9306631088256836
121,how did streets in lower 9th ward new orleans get their names,0.9559164733178653,0.90728239364035,0.9496402877697842,0.9756105542182922
122,what day does election results for a new governor start in NJ,1.0,0.9754268026953148,0.9961089494163424,0.9891759753227234
123,how does Delaware support its claim to being the first state?,0.9809264305177112,0.9601193547165259,0.9848484848484849,0.9874950051307678
124,what percent of illegal immigrants are from mexico and europe,0.9616252821670429,0.9017137114741353,0.9440559440559441,0.9761778712272644
125,what model years did the ford focus zx3 have the zetec engine,0.964824120603015,0.9503182973459534,0.9538461538461539,0.9727034568786621
126,What are 2 United States Senators that are from Pennsylvania?,0.47706422018348627,0.3027351849281271,0.563953488372093,0.884846031665802
127,"What is the birth rate, death rate, life expectancy in Turkey",0.859437751004016,0.7430115332275721,0.8435374149659864,0.939905047416687
128,who was the first person to climb the mount of the holy cross,0.9969040247678018,0.9644986488767152,0.9908256880733946,0.9651296734809875
129,What is the value of understanding cross-cultural psychology?,0.47177419354838707,0.19052607088629714,0.47096774193548385,0.8812532424926758
130,what is the difference between diabetic and adiabatic process,0.9730941704035874,0.9426034154203009,0.973384030418251,0.9868161082267761
131,how do I determine size needed for german world war 2 helmet,0.9656862745098039,0.9322013300923259,0.9710144927536232,0.9788020849227905
132,what do do the colors on the flag of palma de mallorca mean?,0.7540983606557377,0.49051638642524015,0.75,0.9552024006843567
133,what types of muscles are those of the swallowing mechanism?,0.8360128617363344,0.6758059472225871,0.8148148148148148,0.9460307359695435
134,who died on the florida gators college baseball team in 2010,1.0,1.0,1.0,0.997056245803833
135,what is the united nations and what is its role in the world,0.9023255813953489,0.8429342154324565,0.9194630872483222,0.9558435082435608
136,what was the name of the magazine all teenager read in 2000s,1.0,0.944800103715957,0.9795918367346939,0.9866182804107666
137,what is commercial health insurance - Blue Cross Blue Shield,0.624113475177305,0.2573405556925537,0.5492227979274611,0.9080740213394165
138,how old was anna nicole smith when she meet her old husband,1.0,1.0,1.0,0.9957570433616638
139,HOW MANY BROTHELS WERE THERE IN THE UNITED STATES IN 1840'S,1.0,1.0,1.0,0.9919594526290894
140,what jobs did hans christian anderson have besides writing?,1.0,0.9889802957688272,0.9871244635193133,0.9840501546859741
141,what goods are imported in the Democratic Republic of Congo,0.9947368421052631,0.9476719089538581,0.9816849816849816,0.9819363951683044
142,where in the bible that palestine have no land in jerusalem,0.4817927170868347,0.5171331849288805,0.7914893617021277,0.9373500943183899
143,"who played guitar on the kiss album, creatures of the night",0.9238329238329238,0.8854724177882926,0.924187725631769,0.9676686525344849
144,what kind of potential is created after a neuron is excited,0.8967254408060453,0.8654319658255206,0.911504424778761,0.954564094543457
145,what powers are specific to a particular house of Congress?,0.16510318949343342,0.15229740560591762,0.33242506811989103,0.8444441556930542
146,who is the current Chief Justice of the U.S. supreme court?,0.9748743718592965,0.952265909530813,0.9873417721518988,0.9879059791564941
147,what is the difference in meaning of fraud and illegal acts,0.8582834331337326,0.7531292140096618,0.8961424332344213,0.9442988634109497
148,what were hamilton's goals for establishing a national bank,0.9975429975429976,0.9726571113569094,0.9873417721518988,0.9869054555892944
149,What did the augurs use to interpret the will of the gods?,0.9832134292565947,0.9723817483175624,0.9881422924901185,0.993034839630127
150,how many miles is harvard university from yale university?,0.4015444015444016,0.1428646672751038,0.5968586387434555,0.9081135392189026
151,what films has hugh grant and richard curtis done together,1.0,0.9951098779230348,1.0,0.9965158104896545
152,how did the arrival of the horse affect the pawnee indians,0.5594855305466238,0.3282295669927451,0.6457399103139013,0.9047735929489136
153,what happened to lynne on real housewives of orange county,1.0,1.0,1.0,0.9996675252914429
154,what does a laboratory in a gynecologist office consist of,0.19262295081967212,0.09420332755896187,0.38181818181818183,0.8553807139396667
155,what episode do they play the second opening in Death note,1.0,0.9879148529393728,0.9882352941176471,0.9838172197341919
156,what day is the federal holiday for Martin Luther King Jr.,0.9870801033591732,0.9788910778608688,0.9962825278810409,0.9953793287277222
157,what does it mean to take communion in the catholic church,0.9144254278728606,0.8917704484967826,0.9393939393939394,0.9736353158950806
158,how many public universities are in the state of Louisiana,0.8320413436692505,0.8438795162595294,0.9029535864978903,0.9549724459648132
159,what part of the government is the federal court judge in?,0.6241610738255033,0.26838583865912813,0.6382978723404256,0.926574170589447
160,what are the effects of low progesterone levels in a woman,0.6,0.21519286275404054,0.6039603960396039,0.9256044030189514
161,"What percentile is my income of 140,000 of the population?",0.35638297872340424,0.16020220575905025,0.3898305084745763,0.8725045919418335
162,what is max gross weight for 2004 international semi truck,0.9243027888446216,0.8424604416167714,0.90625,0.9731737375259399
163,what was the Name the first electronic handheld calculator,0.9570552147239264,0.9294772963711908,0.9655172413793104,0.9838517904281616
164,what is the lowest temperature ever recorded in antarctica,0.9193548387096775,0.8403622051965104,0.9333333333333333,0.9609692096710205
165,where is university of nelson mandela metropolitan located,0.8080808080808081,0.6902635156931366,0.8327137546468402,0.9497085809707642
166,what was the ratings of the final episode La Reina Del Sur,1.0,0.9946947730760575,1.0,0.995356559753418
167,When was John F. Kennedy born and when was he assassinated,1.0,0.9898730915263759,0.9863945578231292,0.9936773180961609
168,what was the first police department in the United states?,0.9976689976689977,0.9952036986828501,0.9966329966329966,0.9925995469093323
169,what is the difference between inside glazed outside glaze,1.0,0.9907190065561047,0.9959514170040485,0.9916183352470398
170,What is the purpose of North American Free Trade Agreement,0.9971014492753623,0.9626496671358736,0.995475113122172,0.9921776056289673
171,where are the web templates for visual studio 2010 express,0.9890710382513661,0.9334974733750185,0.9891696750902527,0.9696751832962036
172,What did the hollywood blacklist have to do with McCarthy,1.0,0.9951098779230348,1.0,0.9999696612358093
173,how many people visit crater lake national park each year,0.956896551724138,0.9193186962076034,0.9463087248322147,0.9735789895057678
174,what countries allow gays to openly serve in the military,0.9808612440191388,0.9382722669047843,0.9688581314878892,0.9787811636924744
175,what factors stand out in the war against terror articles,0.9604221635883905,0.9379449654368789,0.9606299212598425,0.976958692073822
176,what movie won the academy award for best picture in 2000,1.0,1.0,1.0,0.994458019733429
177,what are the goals of the organization of American states,0.9893048128342246,0.9776545716520174,0.9868995633187773,0.9908028841018677
178,what are the three dominant political parties in America?,0.9913544668587896,0.9061411985866208,0.9767441860465116,0.9830868244171143
179,who is the actor who played the gay old guy in family guy,0.2278481012658228,0.002674238230073903,0.17721518987341772,0.8260791301727295
180,how are the archegonia of the fern and pine cone similar,0.9974160206718347,0.9661810660601912,0.9774436090225563,0.9824792146682739
181,how many states are involved in the mega million drawing,1.0,1.0,1.0,0.997888445854187
182,how many spots on the blackhawks roster were turned over,0.9896907216494846,0.9481289985243357,0.9828571428571429,0.9718185663223267
183,where can i find shantytowns during the great depression,0.9973753280839895,0.9649027265755906,0.9784172661870504,0.9827939867973328
184,what percent of providers have electronic health records,0.9953703703703703,0.9905213983193211,0.9929078014184397,0.9853675961494446
185,what wavelengths are the most harmful on the em spectrum,0.9974811083123425,0.976692953025459,0.991304347826087,0.9930111765861511
186,who jumped the fence at gettysburg during the civil war?,1.0,1.0,1.0,0.9934371113777161
187,what are the guidelines of form a black motorcycles club,1.0,1.0,1.0,0.9935534596443176
188,what kind of transportation was there in the middle ages,0.96986301369863,0.9351521465713826,0.9672131147540983,0.9850166440010071
189,what was the first oil company to operate at prudhoe bay,0.9380053908355795,0.9222530311464698,0.952755905511811,0.9710992574691772
190,who was charged with murder after the massacre at My lai,0.9483146067415729,0.8796277229678512,0.9415807560137457,0.9671377539634705
191,what is the book of verses james frey reads in his book?,0.16901408450704225,0.0049891606672201015,0.13903743315508021,0.8210749626159668
192,what is the population of snohomish washington? per year,1.0,0.9950858463865473,0.9963369963369964,0.9953395128250122
193,What is the name of the late Major League  old professor,1.0,1.0,1.0,0.9999693632125854
194,what was dante alighieri contribution in the renaissance,0.8857938718662953,0.7521214180646139,0.8796680497925311,0.9705718755722046
195,what is feedback mechanism in plants during respiration,0.9736070381231672,0.9358137314811527,0.9723320158102767,0.9773741960525513
196,what happened to kuomintang after the chinese civil war,0.9681818181818181,0.9277633249052457,0.9579288025889967,0.9807776212692261
197,what does the goddess athena tell odysseus he is to do?,0.41909814323607425,0.13504110191605,0.42323651452282157,0.8831102848052979
198,how many countries have english as an official language,0.93734335839599,0.8844120968616271,0.9561752988047809,0.9739797711372375
199,when does the seas second season on hardcore pawn start,0.9921671018276764,0.9706115610786561,0.9856459330143541,0.9827538728713989
200,what part of the government governs the US post office?,0.4132231404958678,0.12082094197933047,0.47547169811320755,0.8986232876777649
201,what time will kate/will wedding start in united states,0.9567567567567568,0.8880948876593662,0.9535864978902954,0.9693875312805176
202,What is and where is hydraulic fluid found and used for,0.9826989619377162,0.9376394914168695,0.9655172413793104,0.9811667799949646
203,"What is the legal definition of ""natural born citizen""?",0.47474747474747475,0.21461929955411768,0.4878048780487805,0.8905470967292786
204,what is the narration of the story ethan frome told in?,0.4801980198019802,0.19704996910980369,0.4961832061068702,0.8935343027114868
205,what is the tallest building in the western hemisphere?,0.4592274678111588,0.2184864219467255,0.4709897610921502,0.8816821575164795
206,Where is the greatest concentration of KFC in the world,1.0,1.0,1.0,0.9967847466468811
207,What is the full name of the first lady and the vp wife,0.9883720930232558,0.9326210056316435,0.9751243781094527,0.9614289999008179
208,what is the address of mother's park & ride in wayne nj,0.9394812680115274,0.843165004020509,0.9487179487179487,0.9687347412109375
209,"what did daniel interpret to nabucodonosor chapter 2,3",0.6153846153846153,0.4002194136761015,0.7290969899665551,0.9272304773330688
210,What does the idea of effective nuclear charge tell us,0.9877149877149877,0.9409385574824062,0.9739776951672863,0.9819027185440063
211,"how do we calculate the cost of ordering inventory,pp?",0.9608695652173914,0.9208771278024628,0.9588014981273408,0.97969651222229
212,How much energy can be passed along each trophic level,0.5714285714285715,0.23559633099352678,0.6219512195121951,0.8688017129898071
213,what happens when the baroreceptor reflex is activated,0.9866666666666666,0.9239402381325458,0.9781021897810219,0.9819208979606628
214,what are the factors of production for digital cameras,0.7230769230769231,0.44192437061837103,0.6992481203007519,0.944536566734314
215,"where does the expression ""knocking on wood"" come from",0.6769759450171822,0.5038214924498987,0.9358490566037736,0.9103291630744934
216,who did richard nixon refer to as the  silent majority,0.7125000000000001,0.4759003004584517,0.7363636363636363,0.9315294623374939
217,what role do ombudsman play in the swedish government?,0.9927007299270074,0.9592622005636552,0.9880478087649402,0.9874168038368225
218,what species does johnson grass in oklahoma belong to?,0.9054945054945055,0.8633480946188549,0.9187279151943463,0.9562152624130249
219,what are the health effects  of drinking bottled water,0.49504950495049505,0.30846042691038567,0.6175438596491228,0.9094165563583374
220,"what time did the dallas september 8, 2010 tornado hit",0.7928571428571428,0.5970357318857962,0.8252427184466019,0.9564759731292725
221,where did the film the family that preys take place at,0.5465838509316769,0.22597566720706871,0.5641025641025641,0.93101567029953
222,when was james madison in the house of representatives,0.8402625820568929,0.7257917212887944,0.8782051282051282,0.9393269419670105
223,who was the president when benjamin franklin was alive,0.9634146341463414,0.9299164955878365,0.9576271186440678,0.9759657382965088
224,where is the princess from in The Princess and the Pea,0.6360424028268551,0.3791920451792659,0.6509433962264151,0.9079077243804932
225,how does rainfall in new york affect the environment?,1.0,1.0,1.0,0.9978842735290527
226,"what did paul snider, dorothy stratten's husband look",0.7212121212121213,0.5081997741284772,0.7296137339055794,0.9286544322967529
227,how many quarterbacks played for the redskins in 1980,0.9952606635071091,0.9905434697047311,0.9924812030075187,0.993199348449707
228,what are schedule 1 drugs according to iowa state law,0.979381443298969,0.9495059602459388,0.9852941176470589,0.9915295839309692
229,who played the commandant in the police academy movie,0.9950980392156863,0.9896100372834851,1.0,0.9942827820777893
230,what is brees daughter's name in desperate housewives,0.30081300813008127,0.04871733640147337,0.24242424242424243,0.8360674977302551
