id,anchor,ROUGE-L,BLEU,Token-F1,BERTScore
53,what year did the beatles came out with the song i wanna hold your hand,0.304093567251462,0.06122662750959686,0.22745098039215686,0.8657131791114807
54,who wrote the famous novel Great books of  the western world volume 27?,0.41379310344827586,2.086754943266617e-07,0.07792207792207792,0.9104399681091309
55,"What year does the short story ""There Will Come Soft Rains"" take place?",0.1208053691275168,0.04119780006144498,0.16831683168316833,0.8002925515174866
56,what was the main contribution of john maynard keynes made to economics,0.20887728459530025,0.01357746748887499,0.15699658703071673,0.8619937896728516
57,how old was britney spears when she recorded hit me baby one more time,0.16600790513833993,0.0005621755506944705,0.21333333333333335,0.8420766592025757
58,what christmas tree did white house have in 2011 AND where was it from,0.6215538847117794,0.3683048461003748,0.4930555555555556,0.925804078578949
59,how will a uk collection company collect money when you are in the usa,0.14468085106382977,1.759840773663265e-05,0.1643835616438356,0.8266988396644592
60,when did the UK Labour Government replace the Conservative Government?,0.27586206896551724,0.09794181207369647,0.19230769230769232,0.8464441895484924
61,when did zacharias janssen make a discovery related to the cell theory,0.7493796526054591,0.7380459201848296,0.7969924812030075,0.8959711790084839
62,What political conflicts marked the presidency of William Howard Taft?,0.0529100529100529,0.0,0.0,0.7950576543807983
63,who was the first to argue that the sun was the center of the universe,0.4692307692307693,0.09217435914317314,0.5317919075144508,0.9154437184333801
64,what ever happened to the survivors of the 1989 california earthquake,0.24701195219123503,0.041818110185194164,0.15819209039548024,0.8645104765892029
65,Who holds records for most weeks spent at number one as female artist,0.21428571428571427,0.0033338381482631583,0.24836601307189543,0.8428030610084534
66,what other territories did the english sharing the island of st kitts,0.3278008298755187,0.10748420450362844,0.21505376344086022,0.8830636739730835
67,what is the age you have to be to have the right to freedom of speech,0.1219512195121951,7.484870108632113e-06,0.14193548387096774,0.8198168873786926
68,what was the distance of evacuation from the russian nuclear meltdown,0.06451612903225806,0.0024617054944169117,0.04778156996587031,0.7892996072769165
69,what country in the middle east did france take control of after ww1,0.9828009828009828,0.9650861765140305,0.9855072463768116,0.9879294037818909
70,how did elvis presley contribute to the popularity of rock and roll?,0.17058823529411765,0.0027698211905442987,0.08368200836820083,0.7140423655509949
71,what the multiple endings of john say about its possible authorship;,0.18772563176895307,0.051980493771477114,0.19138755980861244,0.8102075457572937
72,"what types of trees, flowers, or plants are commonly found in canada",0.21428571428571427,0.04077759971515576,0.17266187050359713,0.8360391855239868
73,who are the current minority leaders in the house of representatives,0.14107883817427383,8.847540528766062e-05,0.2302158273381295,0.8122421503067017
74,who was the republican candidate for president in the 1969 elections,0.15333333333333335,0.00803187970052292,0.07655502392344497,0.7897979617118835
75,what happens  to the light independent reactions of photosynthesis?,0.204,0.007919075304798533,0.1099476439790576,0.8437114357948303
76,how did the african slave trade affect africans in terms of economy,0.08576998050682261,0.0028966821470939874,0.05263157894736842,0.8113951086997986
77,when tonight show first started in 1962 everyone did this on camera,0.23008849557522124,0.058508936929709966,0.14772727272727273,0.8643088340759277
78,What was the original name of the holiday known today as Halloween?,0.06779661016949153,2.481671271078039e-07,0.06956521739130435,0.8070002794265747
79,how school librarians support students with disabilities in europe,0.08605851979345955,0.0023942059665099952,0.055201698513800426,0.8097864389419556
80,how many bones are in the skeletal system is composed of 306 bones,0.10526315789473684,0.0024029790370007622,0.08040201005025126,0.8340405821800232
81,who accompanied King louis the VII of France on the second crusade,0.2119205298013245,0.057479193168266274,0.168141592920354,0.851764976978302
82,what year did george bush name hank paulson secretary of treasury?,0.3369330453563715,0.05633826596321396,0.1652892561983471,0.8625128865242004
83,What is the function of an epithelial free surface that is smooth?,0.18637992831541217,0.011750977474965778,0.20540540540540542,0.8484596610069275
84,what is the average time it takes to go through aa 12 step program,0.05776173285198556,0.001082726665054496,0.047109207708779445,0.8102073669433594
85,what professional baseball pitchers were on the Schaumburg Flyers,0.27555555555555555,0.008671338212170355,0.3170731707317073,0.8063622117042542
86,where did the money for the new scoreboard in milwaukee come from,0.2733812949640288,0.031434560550045426,0.1291866028708134,0.8528808355331421
87,"WHAT MOVIE HAD MICKEY GILLEY'S SONG ""I WAS BORN A DREAMER"" IN IT?",0.33064516129032256,0.033817352146096574,0.36257309941520466,0.8436212539672852
88,What role did clint walker play in the movie The Ten Commandments,0.1806451612903226,0.0037283637146434006,0.14977973568281938,0.8332299590110779
89,"where is the person who played ""joey stivic"" in all in the family",0.4539877300613497,0.10415501137275174,0.4918032786885246,0.8642514944076538
90,What culture is it that children do not look adults in the eyes?,0.17667844522968199,0.03001984734810298,0.2660098522167488,0.807261049747467
91,when does into the wild 30 seconds to mars concert dvd come out?,0.38095238095238093,0.15160830077274745,0.27555555555555555,0.8867830634117126
92,what printmaking process doesn't require the text to be reversed,0.1989795918367347,0.009555918545528865,0.08450704225352113,0.8659382462501526
93,where in gospel of mark does the disciples question Christ deity,0.2345415778251599,0.058941904408171535,0.2,0.8601433038711548
94,what is the highest mountain in america and where is is located?,0.3153153153153153,0.01076511186183361,0.34074074074074073,0.8594308495521545
95,what is the name for the oldest island in the hawaiian hot spots,0.3076923076923077,0.007210950777604357,0.32298136645962733,0.8453764319419861
96,when was sechs Kleine Klavierstucke by arnold schoenberg written,0.792332268370607,0.5637797623536442,0.8181818181818182,0.9632225036621094
97,how much money did charlie chaplin make in any year in the 1920,0.38610038610038605,0.060189224924611914,0.44871794871794873,0.8538787364959717
98,how many native Americans did the United States kill or deport?,0.055944055944055944,0.0024936007692623694,0.049586776859504134,0.7906171679496765
99,What did the Supreme Court determine in Dred Scott v. Sandford?,0.23824451410658307,0.025898771693220902,0.19642857142857142,0.8718591332435608
100,how many millions of years have great white sharks been around?,0.20689655172413793,0.0013327645219740542,0.24427480916030533,0.775624692440033
101,How is constitutionalism used in the American Government today?,0.26666666666666666,0.009321778931658123,0.34328358208955223,0.8527673482894897
102,where did lyndon b johnson tour to announce his war on poverty?,0.9240121580547112,0.6563970307472397,0.7837837837837838,0.970281720161438
103,What is the first program to run during a system boot sequence?,0.2904411764705882,0.06749901408244832,0.17715617715617715,0.8604714870452881
104,who is elizabeth from general hospital who are the boys fathers,0.24786324786324782,0.06279048735005127,0.26993865030674846,0.8507986664772034
105,what were the major obstacles facing the Industrial Revolution/,0.28828828828828823,0.03403786102705008,0.17563739376770537,0.8871273398399353
106,who was the last roman emperor and how old was he when he ruled,0.33181818181818185,0.038032484405633796,0.1393939393939394,0.8712646961212158
107,when was the ancient greek republic was formed and on what date,0.08029197080291971,0.0004041763140189027,0.05434782608695652,0.7657712697982788
108,how much more time does chemo give to people with renal cancer,0.14883720930232558,0.005745411691313721,0.22764227642276422,0.7974511981010437
109,when did abraham lincoln write the emancipation proclamation??,0.6075085324232081,0.13435587607612423,0.28169014084507044,0.8881521821022034
110,what spanish speaking countries have the most world cup titles,0.08528784648187633,0.002253895676497905,0.056782334384858045,0.7955551147460938
111,what percent of kids 15 and under make up the human population,0.07920792079207921,0.0023568671213506885,0.05964214711729622,0.8098591566085815
112,what is the name of an investigation with controlled variables,0.10970464135021096,8.639391145459788e-07,0.16666666666666666,0.7665589451789856
113,what is the difference between multistage and cluster sampling,0.1795918367346939,0.03967433080739072,0.1307901907356948,0.8302958011627197
114,What were the major economic activities of the early Canadians,0.2241681260945709,0.07340115363231167,0.20187793427230047,0.857257604598999
115,what is the main source of power in today's america factories?,0.2616822429906542,0.015671123068138948,0.3333333333333333,0.8511782288551331
116,"what is the meaning behind  the song Moody's, Im In the Mood ?",0.1572052401746725,0.00881386725669355,0.07977207977207977,0.8310021162033081
117,What was distinguished about the Stamp Act from previous taxes,0.29333333333333333,0.1117463937439953,0.22843822843822845,0.8518643975257874
118,how are business ethics different in Africa and United States,0.02638522427440633,0.0013430226612685622,0.03194888178913738,0.7917077541351318
119,How many consecutive starts did Brett Favre have this season?,0.20408163265306126,0.00030389448230129577,0.18181818181818182,0.8266324400901794
120,How many miles of interstates are there in the united states?,0.45038167938931295,0.16715035694830707,0.4114285714285714,0.8901798129081726
121,how did streets in lower 9th ward new orleans get their names,0.0642857142857143,0.0019424698032068277,0.05063291139240506,0.7854769825935364
122,what day does election results for a new governor start in NJ,0.07725321888412018,2.2630842146643477e-10,0.10144927536231885,0.7755099534988403
123,how does Delaware support its claim to being the first state?,0.39436619718309857,0.1169753433213093,0.23563218390804597,0.8913081884384155
124,what percent of illegal immigrants are from mexico and europe,0.22966507177033493,0.0035835629691500295,0.09937888198757763,0.8670951724052429
125,what model years did the ford focus zx3 have the zetec engine,0.20392156862745098,0.007358101353910919,0.11793611793611794,0.8448237180709839
126,What are 2 United States Senators that are from Pennsylvania?,0.07317073170731708,0.002710327044999856,0.07352941176470588,0.790241539478302
127,"What is the birth rate, death rate, life expectancy in Turkey",0.05882352941176471,0.0020599205652322814,0.029339853300733496,0.7847160696983337
128,who was the first person to climb the mount of the holy cross,0.923076923076923,0.7584893041189831,0.875,0.9275134801864624
129,What is the value of understanding cross-cultural psychology?,0.2020618556701031,0.0044388104904857255,0.0921409214092141,0.8310385942459106
130,what is the difference between diabetic and adiabatic process,0.17410714285714285,0.045217558019006385,0.1130952380952381,0.8691264390945435
131,how do I determine size needed for german world war 2 helmet,0.06477732793522267,0.0006157126748880956,0.06629834254143646,0.8002477288246155
132,what do do the colors on the flag of palma de mallorca mean?,0.14912280701754388,0.0009116264152200748,0.2537313432835821,0.7844964861869812
133,what types of muscles are those of the swallowing mechanism?,0.25,0.005114288570554265,0.12030075187969924,0.8401109576225281
134,who died on the florida gators college baseball team in 2010,0.5283018867924528,0.14997714556624508,0.6242774566473989,0.9293190836906433
135,what is the united nations and what is its role in the world,0.10909090909090909,0.0023436237026085867,0.06726457399103139,0.8225611448287964
136,what was the name of the magazine all teenager read in 2000s,0.05940594059405941,8.65693885429182e-08,0.07407407407407407,0.7832226157188416
137,what is commercial health insurance - Blue Cross Blue Shield,0.2342342342342342,0.036586284961995404,0.13333333333333333,0.8460689187049866
138,how old was anna nicole smith when she meet her old husband,0.02010050251256281,2.8474873822714625e-28,0.03225806451612903,0.7576571106910706
139,HOW MANY BROTHELS WERE THERE IN THE UNITED STATES IN 1840'S,0.04237288135593221,5.131611634086446e-22,0.012987012987012988,0.7964487671852112
140,what jobs did hans christian anderson have besides writing?,0.9781420765027322,0.16078288644044275,0.2682926829268293,0.9007709622383118
141,what goods are imported in the Democratic Republic of Congo,0.046511627906976744,0.0,0.0,0.7777076959609985
142,where in the bible that palestine have no land in jerusalem,0.3795620437956205,0.3157258268168746,0.42996742671009774,0.8976733088493347
143,"who played guitar on the kiss album, creatures of the night",0.25660377358490566,0.06316527786416311,0.3015075376884422,0.7958961725234985
144,what kind of potential is created after a neuron is excited,0.0873015873015873,6.624288542256619e-05,0.11678832116788321,0.7650685906410217
145,what powers are specific to a particular house of Congress?,0.08363636363636363,0.005109529008621493,0.07505518763796909,0.8206056952476501
146,who is the current Chief Justice of the U.S. supreme court?,0.32098765432098764,0.17245831979784615,0.20279720279720279,0.8682341575622559
147,what is the difference in meaning of fraud and illegal acts,0.27083333333333326,0.09774999727069107,0.15503875968992248,0.8727954626083374
148,what were hamilton's goals for establishing a national bank,0.8255528255528255,0.644465271343204,0.7206477732793523,0.9585928916931152
149,What did the augurs use to interpret the will of the gods?,0.23243243243243245,0.010534235844581274,0.11194029850746269,0.8664718270301819
150,how many miles is harvard university from yale university?,0.029411764705882356,0.0,0.0,0.8162732720375061
151,what films has hugh grant and richard curtis done together,0.19402985074626866,0.01574943880831724,0.25149700598802394,0.8072261214256287
152,how did the arrival of the horse affect the pawnee indians,0.08873720136518772,0.016494833147386524,0.1059322033898305,0.8166813254356384
153,what happened to lynne on real housewives of orange county,0.9868766404199475,0.4739361500347196,0.6973180076628352,0.9530951976776123
154,what does a laboratory in a gynecologist office consist of,0.28776978417266186,0.0751046486046351,0.24338624338624337,0.8611168265342712
155,what episode do they play the second opening in Death note,0.14423076923076922,1.2140261396584481e-05,0.20408163265306123,0.7699090242385864
156,what day is the federal holiday for Martin Luther King Jr.,0.44654088050314467,0.16342081310165935,0.35856573705179284,0.8950046896934509
157,what does it mean to take communion in the catholic church,0.17793594306049823,0.07578427324718927,0.12698412698412698,0.8309419751167297
158,how many public universities are in the state of Louisiana,0.19047619047619047,0.03623479429433925,0.1342925659472422,0.829922616481781
159,what part of the government is the federal court judge in?,0.1015625,0.00047134375956973734,0.14457831325301204,0.8298929929733276
160,what are the effects of low progesterone levels in a woman,0.14285714285714288,0.019299255790147032,0.19047619047619047,0.7978566288948059
161,"What percentile is my income of 140,000 of the population?",0.15763546798029554,0.027113693852214623,0.1254125412541254,0.8413962721824646
162,what is max gross weight for 2004 international semi truck,0.8537549407114624,0.5659350305773122,0.71875,0.9303300976753235
163,what was the Name the first electronic handheld calculator,0.02162162162162162,0.0,0.0,0.821395993232727
164,what is the lowest temperature ever recorded in antarctica,0.2028985507246377,0.021480543348815325,0.11764705882352941,0.8434637188911438
165,where is university of nelson mandela metropolitan located,0.4279661016949152,0.16846929669547575,0.29444444444444445,0.8799772262573242
166,what was the ratings of the final episode La Reina Del Sur,0.910377358490566,0.8211427104201541,0.8705882352941177,0.9610839486122131
167,When was John F. Kennedy born and when was he assassinated,0.4405594405594406,0.08758084403178648,0.48756218905472637,0.8789069056510925
168,what was the first police department in the United states?,0.22641509433962262,0.004948185932320393,0.27624309392265195,0.8350260853767395
169,what is the difference between inside glazed outside glaze,0.075,6.260346182862094e-08,0.11764705882352941,0.804580807685852
170,What is the purpose of North American Free Trade Agreement,0.40437158469945356,0.05578103725513448,0.18315018315018314,0.8827450275421143
171,where are the web templates for visual studio 2010 express,0.3176178660049628,0.05058790187677119,0.15522388059701492,0.8771082758903503
172,What did the hollywood blacklist have to do with McCarthy,0.6199095022624435,0.41968877708433766,0.5146579804560261,0.9238614439964294
173,how many people visit crater lake national park each year,0.06106870229007633,0.0022028091190241343,0.052256532066508314,0.808565080165863
174,what countries allow gays to openly serve in the military,0.158102766798419,0.004390622576827482,0.1956521739130435,0.8263896107673645
175,what factors stand out in the war against terror articles,0.07720588235294117,0.0011909636910217487,0.07111111111111111,0.8119964599609375
176,what movie won the academy award for best picture in 2000,0.3718820861678004,0.07145479977854327,0.2127659574468085,0.8716123104095459
177,what are the goals of the organization of American states,0.27561837455830385,0.1007404769459862,0.2903225806451613,0.849676787853241
178,what are the three dominant political parties in America?,0.2616822429906542,0.01394554943383455,0.3357664233576642,0.8463414311408997
179,who is the actor who played the gay old guy in family guy,0.18110236220472442,0.0033323132796477927,0.13186813186813187,0.8236808180809021
180,how are the archegonia of the fern and pine cone similar,0.30350194552529186,0.032394780824307697,0.36666666666666664,0.8549285531044006
181,how many states are involved in the mega million drawing,0.6156862745098038,0.3725105061716137,0.47398843930635837,0.9045272469520569
182,how many spots on the blackhawks roster were turned over,0.012987012987012986,4.879693711790641e-33,0.022222222222222223,0.7744284868240356
183,where can i find shantytowns during the great depression,0.11403508771929825,2.210685871563194e-06,0.0915032679738562,0.811999499797821
184,what percent of providers have electronic health records,0.21993127147766323,0.008420230611207677,0.11739130434782609,0.856425940990448
185,what wavelengths are the most harmful on the em spectrum,0.3308270676691729,0.034361934657794135,0.38461538461538464,0.8399885892868042
186,who jumped the fence at gettysburg during the civil war?,1.0,1.0,1.0,0.9934371113777161
187,what are the guidelines of form a black motorcycles club,0.24691358024691357,0.0480461725611154,0.25688073394495414,0.8583430647850037
188,what kind of transportation was there in the middle ages,0.2591093117408907,0.04015573687093835,0.14395886889460155,0.8601077795028687
189,what was the first oil company to operate at prudhoe bay,0.9395604395604397,0.8985150649107005,0.9322709163346613,0.9687280058860779
190,who was charged with murder after the massacre at My lai,0.08771929824561403,0.003249107550045034,0.1038961038961039,0.8342766761779785
191,what is the book of verses james frey reads in his book?,0.10843373493975904,0.003606014688546911,0.072,0.8021606802940369
192,what is the population of snohomish washington? per year,0.04424778761061946,8.494510550699536e-14,0.04195804195804196,0.8101606369018555
193,What is the name of the late Major League  old professor,0.2698412698412698,0.007461923098116465,0.36363636363636365,0.8528128862380981
194,what was dante alighieri contribution in the renaissance,0.28125000000000006,0.05522010428823592,0.264026402640264,0.8961592316627502
195,what is feedback mechanism in plants during respiration,0.05263157894736842,3.764517893140909e-13,0.07407407407407407,0.7563555836677551
196,what happened to kuomintang after the chinese civil war,0.08298755186721991,5.319641981060884e-07,0.10975609756097561,0.8121670484542847
197,what does the goddess athena tell odysseus he is to do?,0.15770609318996415,0.006897569896114931,0.08314087759815242,0.8260306119918823
198,how many countries have english as an official language,0.12371134020618556,0.004255299306572871,0.09302325581395349,0.828976571559906
199,when does the seas second season on hardcore pawn start,0.15267175572519082,2.823832561869758e-06,0.18333333333333332,0.7614381909370422
200,what part of the government governs the US post office?,0.16714697406340057,0.02613029184249425,0.17391304347826086,0.8471803665161133
201,what time will kate/will wedding start in united states,0.7560975609756097,0.5111306063752343,0.7431192660550459,0.9227699637413025
202,What is and where is hydraulic fluid found and used for,0.33507853403141363,0.027886317710539277,0.302158273381295,0.7901685833930969
203,"What is the legal definition of ""natural born citizen""?",0.14153846153846156,0.025565977907770356,0.14035087719298245,0.8271288871765137
204,what is the narration of the story ethan frome told in?,0.21834061135371177,0.03436439175117228,0.11904761904761904,0.8441662788391113
205,what is the tallest building in the western hemisphere?,0.13893967093235834,0.0028951847926167317,0.07075471698113207,0.8251498341560364
206,Where is the greatest concentration of KFC in the world,0.17174515235457063,0.06508636277967728,0.2290748898678414,0.7708060145378113
207,What is the full name of the first lady and the vp wife,0.9739130434782608,0.8099952356710443,0.8669950738916257,0.9555460810661316
208,what is the address of mother's park & ride in wayne nj,0.14715719063545152,0.0015854927058307833,0.0611353711790393,0.8378929495811462
209,"what did daniel interpret to nabucodonosor chapter 2,3",0.08695652173913043,0.003802734096257903,0.06860158311345646,0.7810935378074646
210,What does the idea of effective nuclear charge tell us,0.43454038997214484,0.20061261500844638,0.32575757575757575,0.8896417021751404
211,"how do we calculate the cost of ordering inventory,pp?",0.20746887966804978,0.04430920001531828,0.16022099447513813,0.8448190093040466
212,How much energy can be passed along each trophic level,0.2510822510822511,0.05211885391602987,0.21978021978021978,0.8346891403198242
213,what happens when the baroreceptor reflex is activated,0.22033898305084745,0.007728217037954204,0.2598870056497175,0.8232192397117615
214,what are the factors of production for digital cameras,0.3134920634920635,0.045889473155072816,0.1769041769041769,0.872197687625885
215,"where does the expression ""knocking on wood"" come from",0.22169811320754715,0.09649356992187354,0.21406727828746178,0.8511524796485901
216,who did richard nixon refer to as the  silent majority,0.0695970695970696,0.0020985363684456987,0.06181015452538632,0.8115658760070801
217,what role do ombudsman play in the swedish government?,0.24096385542168675,0.03374479832485605,0.15748031496062992,0.8575147986412048
218,what species does johnson grass in oklahoma belong to?,0.19827586206896552,0.028582335948182002,0.12359550561797752,0.8545791506767273
219,what are the health effects  of drinking bottled water,0.1238938053097345,0.0035282895982170956,0.0855614973262032,0.8527719974517822
220,"what time did the dallas september 8, 2010 tornado hit",0.08469055374592835,0.0318254485592972,0.11206896551724138,0.8015376925468445
221,where did the film the family that preys take place at,0.18181818181818182,0.004596088280343195,0.10380622837370242,0.85555499792099
222,when was james madison in the house of representatives,0.07142857142857144,0.0025704256254272177,0.05442176870748299,0.8049399852752686
223,who was the president when benjamin franklin was alive,0.1197007481296758,0.003947999654515935,0.09855072463768116,0.7692837119102478
224,where is the princess from in The Princess and the Pea,0.08530805687203792,9.907907049227732e-05,0.11688311688311688,0.7894652485847473
225,how does rainfall in new york affect the environment?,0.40145985401459855,0.06122480815930318,0.45989304812834225,0.8308294415473938
226,"what did paul snider, dorothy stratten's husband look",0.0502092050209205,9.99444732267832e-05,0.046242774566473986,0.7976958751678467
227,how many quarterbacks played for the redskins in 1980,0.9857819905213271,0.9441304592129124,0.9699248120300752,0.9838676452636719
228,what are schedule 1 drugs according to iowa state law,0.0909090909090909,3.6530390259079864e-09,0.12162162162162163,0.8076408505439758
229,who played the commandant in the police academy movie,0.25506072874493924,0.004695828293105261,0.11586901763224182,0.8733363151550293
230,what is brees daughter's name in desperate housewives,0.5364431486880468,0.3376230295547649,0.4039408866995074,0.890963613986969
